cid,text,time,author,channel,votes,replies,photo,heart,time_parsed,video_url
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUA8_dnRMZb7v,"Allhamdulillah mashaallah, may Allah help you allahumma Barik 🤍",1 year ago,@tahesinshaikh2514,UCpexRfC6zr1w4ECiBvnO7hA,8,,https://yt3.ggpht.com/ytc/AIdro_lUao_MvwOiet848mRa0fYzcVOFdvlJub7fz7XxTbulyqXH=s88-c-k-c0x00ffffff-no-rj,False,1740731153.911151,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUA8fJz9Zl2c-,Praise be to God who guided you to the true religion. I ask Him to help you and protect you from the devils of mankind and jinn. This will be the most difficult stage in your journey and you must overcome it and overcome the devil with the strength and protection of God.,1 year ago,@Dark_Shadow_1000,UCH9ugS4CM7Xwrzt4NaKlRTw,8,,https://yt3.ggpht.com/pvaWPyEBk2W-jZQkB4EnQlCiDRJ23tkfuyoZdrlWkbWojl9knxj5X7mmAJX98weiFvzVYeDEt6c=s88-c-k-c0x00ffffff-no-rj,False,1740731153.912734,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUA8c-o839Mnh,I'm so happy for you ❤,1 year ago,@MarianAbdikarin-tt4rg,UCi0L5SLpjLL_Q2zB0k94oNA,6,,https://yt3.ggpht.com/ytc/AIdro_m5evfCF_YxC_lDCZai6PdDPi8RLB_PVhrL3a1ARTLFBM2x9-KClsWFWW2FfUzwIrVBkQ=s88-c-k-c0x00ffffff-no-rj,False,1740731153.914326,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUA8_yZavstTQ,mashallah❤ where are you from,1 year ago,@Abdullah-s6o3d,UCCiIFuuv92NBTA1xJaMUYng,4,,https://yt3.ggpht.com/ytc/AIdro_nzf_38osY0eh7aPQbfKu6wRof-DTAs7pSaNm9ZMqGPUJFfWyS5SFzzSHFBOz2qGsV8gw=s88-c-k-c0x00ffffff-no-rj,False,1740731153.915896,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAQ3297jVT-x, @Abdullah-s6o3d Indonesia,3 months ago,@SalmaBabyZ-lu4ws,UCpEp9g7n45sGFfbguj61Ijg,0,,https://yt3.ggpht.com/aoye2L75QF0WBVJUOCOCs37ApuNMTQzAoYLf7uZeNFqFuxdBX4mgqGQZeOojGBvxhUlouf6KYA=s88-c-k-c0x00ffffff-no-rj,False,1764318353.918189,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUA8wpUEh5nIu,Allahuakbar❤,1 year ago,@Realwinnerscircle,UCA_JJCty-tn9XAJXDCvBA-A,4,,https://yt3.ggpht.com/GNodvQSncKGx90imEVosdasxFIBvySa904L7lC0OFPdeR5m5DBZUe6293SYQWZVDElFfCQrgkA=s88-c-k-c0x00ffffff-no-rj,False,1740731154.163708,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUA9fP5f-E1gH,Welcommmmmme to Islam ✨,1 year ago,@mohamedibrahim3232,UCaPAFf7zj6b_8qQVR3BUlCA,4,,https://yt3.ggpht.com/ytc/AIdro_l2tnfV8R_rAZb5bCvaRNCVZCQqrpAdrgH_YUk0E0OzRJk=s88-c-k-c0x00ffffff-no-rj,False,1740731154.165559,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUA9LlHx9G9_C,"Welcome brother 
May allah give you steadfast in the deen",1 year ago,@boubacaryasindiallo8321,UC1gC4U5uOveC781uNMhtuFw,3,,https://yt3.ggpht.com/rCNEMhr6C4fquySr0cEGESE2k741cXZ1ZyFmKiSlz9LsykXLHkIWv-yamaNnFsAZZkumXIP4nQ=s88-c-k-c0x00ffffff-no-rj,False,1740731154.167254,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUA9b8bChg3R-,Alhamdulillah.,1 year ago,@sfchil5361,UCIorQbLNZNKM2kPAKuBCUNw,3,,https://yt3.ggpht.com/k4r2rmo9_eqyelLgxbJ69WADxeZDkdu5jivVRZKx2oJFaAW5kX_iSTLsRJLW9ThDHWSMk3-JwAQ=s88-c-k-c0x00ffffff-no-rj,False,1740731154.168846,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUADFpBZQlLPa,"Stay strong sister ,you're on the right path",1 year ago,@vouad,UCvn_lI1nR_y7tmOty2So7fw,3,,https://yt3.ggpht.com/I95GfGct5ZHYyHMC7mHV_DOelsi1UdxkPxauOmNM4VD06GglN-8l1zGq0q1KCDdJuamkPGh1wQ=s88-c-k-c0x00ffffff-no-rj,False,1740731154.170387,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUA8efopVyG84,alhamdulillah ask me if you have a problem or something please i will be happy to help,1 year ago,@n7c0182,UCsZfnDtluZFtVny5k1IgRLQ,2,,https://yt3.ggpht.com/Ecxkc_-VBQ8CvWbgmSd1vhkHV9RZSuWUCrWl5lXAPE_q-4wqjd0SoXzhnsYV0N0d5zSsSR58ZPw=s88-c-k-c0x00ffffff-no-rj,False,1740731154.171977,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUA9fBWUxPjSm,"Welcome to Islam brdr❤
Islam is just pure, peace.",1 year ago (edited),@Seen972,UC6gdJi-7MyKDkInkgLrMxlA,2,,https://yt3.ggpht.com/oVqdsngOogOmirFqpv3ltA_z46TZeeIr06Jwfj2o3R7_fiEHX1_YETNFArUAjOs_Xc21d_YyFIg=s88-c-k-c0x00ffffff-no-rj,False,1740731154.173553,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAD8M2v8ud6y, @Seen972  😂😂,1 year ago,@lionheart4552,UC31Ud_Be4w4J9itSMCUZegw,0,,https://yt3.ggpht.com/ytc/AIdro_lkPOsrvDQqRW1IdrsTSbatuRl6bfHbZoz57pi64zAnP98=s88-c-k-c0x00ffffff-no-rj,False,1740731154.175076,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUA9uZF8CvwyT,Welcome and Allah may bless you with health and many blessing 🤲🏻,1 year ago,@taheraali7064,UCFvwM95JkW9XT6crGTunUYA,2,,https://yt3.ggpht.com/t622mjbfTnM0AfiNhYRfOsFAzr8A4Ylkz09uckJxB5hBf9cmWVZfXS0ju21LVUX0ao0lQdSQTvA=s88-c-k-c0x00ffffff-no-rj,False,1740731154.176671,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAA16Xw1xyg0,Mashaalaah!❤,1 year ago,@Basmamay,UCYXFEYPUqk2vGTNQ3E3Nv3Q,2,,https://yt3.ggpht.com/xyd7wC8s0dth4syLQiy7ayjOJOBHeWGMWtprJykI_2V3fJ73y8CcJY6wM3uLFW9xZ01T9CAxpw=s88-c-k-c0x00ffffff-no-rj,False,1740731154.178206,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAA3SxYBzQUV,may Allah help you in everything,1 year ago,@ElhamYemgeta,UCk2-DBitEX3caeZ_yzSBJDA,2,,https://yt3.ggpht.com/ytc/AIdro_l4aEfh_jJF9zK20QQIgQQyFIda2bzJeFkhVjY6Xs0BwI1bV9Y4Il7Wvg0pj_SFi1Uq-A=s88-c-k-c0x00ffffff-no-rj,False,1740731154.179794,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAAGXz0EPgpG, @aimie2353  assalamualaikum dear brother welcome ✨🤍💓,1 year ago,@syedmohammad2603,UCjoiTSLw67vMJDxJnnJEk1w,2,,https://yt3.ggpht.com/ytc/AIdro_neAWLH7sZOed0nxggmhltv1elkeHlOQumeJrdVd-uJprIR_0tQYDxrh34wywukW1kbeQ=s88-c-k-c0x00ffffff-no-rj,False,1740731154.441546,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAATvJ48DHw-,Allah Akbar ❤,1 year ago,@anwaarkhan3604,UC-oGZzaBJyQZhnHOCS5EOnQ,2,,https://yt3.ggpht.com/ytc/AIdro_n2DWTwfkhibbsYditx7IITEJySTCMLp0OuUD6fMjdM7OI=s88-c-k-c0x00ffffff-no-rj,False,1740731154.443275,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAAUTylg_CgO,Ow my God that's literally a month ago. Remember a Muslim can be wrong but not the islam itself. So its just u and ur God welcome to islam!!🫶🏼,1 year ago,@LostUser-m3o,UCJsvW1vWVAy2oS8llulm69Q,2,,https://yt3.ggpht.com/ytc/AIdro_nxMusYOshjCAeD1E5cB-v8_HTbCHBiZVsl7OXhGTyxmWSWQ5RBwYvERFVkc_fUGtejGA=s88-c-k-c0x00ffffff-no-rj,False,1740731154.444872,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUABS24qbb1ht,Welcome back to Islam 🤍✨,1 year ago,@sunriseszz,UCSmWkwseEP2mFfF-6Zbu0ow,2,,https://yt3.ggpht.com/ytc/AIdro_nqQnzumyPy_BZTTtlKDfYSrjRdxVGBe3vH4QBdwSeZTDCnul6MuzquL5YdDa3IsXpbbQ=s88-c-k-c0x00ffffff-no-rj,False,1740731154.446411,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAMh3lNIewyO,i left islam one week ago,5 months ago,@JN1804-d6e,UC_gvBYoko1EcFn4wHkYyhSw,2,,https://yt3.ggpht.com/ytc/AIdro_kHG4dkmUEUMTVF9yscSHBSzugKAZzFufP6v7Iez7PMCwbg5AQjv5OrtfSZI_72r078Zg=s88-c-k-c0x00ffffff-no-rj,False,1759047954.448724,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUATOFgLsUrrc, @JN1804-d6e may you be happy and prosper.,9 days ago,@francescocerasuolo4064,UCQddlHzwA-EsW6stddyO2ow,1,,https://yt3.ggpht.com/ytc/AIdro_k3QHGJ6DQlHc2SBVceWXDydilcoVTnkTr52obe__U=s88-c-k-c0x00ffffff-no-rj,False,1771489554.450247,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUABRrRc0emRc,Welcome to islam sister ❤️❤️,1 year ago,@mrtaco24,UCl-Q2fLKi2d2-DYlEDVhscQ,1,,https://yt3.ggpht.com/IQSSqtU-2HHJ5Jyjw9ojlpgyDAd8Wfd-MH0knloKjpKWJKdrn0NtwAWbuL_GQE_rq40hhX9D2w=s88-c-k-c0x00ffffff-no-rj,False,1740731154.451838,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUABWPtPS5_0W,So happy for. Welcome to islam. May Allah bless you and us all,1 year ago,@anonymousboyyy-v8i,UCf4xw_lAn5qStvDr6Xg-ICA,1,,https://yt3.ggpht.com/ytc/AIdro_mwNCQ1t4AILLSFoVjmVGEBkufwQEa_teOITbOhoAJdu53wycHLcV3VsJSYm5tfmdWZPw=s88-c-k-c0x00ffffff-no-rj,False,1740731154.453569,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUABXikH1Egtu," @anonymousboyyy-v8i  Lord, Save us from the Quranavirus",1 year ago,@lionheart4552,UC31Ud_Be4w4J9itSMCUZegw,0,,https://yt3.ggpht.com/ytc/AIdro_lkPOsrvDQqRW1IdrsTSbatuRl6bfHbZoz57pi64zAnP98=s88-c-k-c0x00ffffff-no-rj,False,1740731154.455268,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUABiPl2tnYXo,ماشاءالله تبارك الله فيك ربي يثبتك على هاذا الدين ❤,1 year ago,@leeillx0,UCv-P0UgHoyJOFbSAPk0btBg,1,,https://yt3.ggpht.com/dZp9r11wTpRicTq5Hn0LtpdsP9zVaLa6K-ppdEcM3fnXv4vRoqVJu4C7Gze_xBHJaAnLM6ez=s88-c-k-c0x00ffffff-no-rj,False,1740731154.456883,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUABicQ6eUhBc," @leeillx0  يا إلهي، نجنا من الطاعون 
المظلم لفيروس القرآن",1 year ago,@lionheart4552,UC31Ud_Be4w4J9itSMCUZegw,0,,https://yt3.ggpht.com/ytc/AIdro_lkPOsrvDQqRW1IdrsTSbatuRl6bfHbZoz57pi64zAnP98=s88-c-k-c0x00ffffff-no-rj,False,1740731154.458448,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAFN0Kh_xv1M,"Seems real to say the whole none world speaks ENGLISH...
ABRAHAM had 2 sons
ADAM had one wife
GOD (is) one",11 months ago,@reneebevora7699,UCDDEhSeaFGAVR1uqubVajkg,1,,https://yt3.ggpht.com/ytc/AIdro_kMYxzuoALeklp701_RTTqcGyDmQBNx8RUq7hexDYiJAbjeefA32v6O8iwKUH_tJvomYg=s88-c-k-c0x00ffffff-no-rj,False,1743150354.460769,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAJdrATP9psn,الحمدلله 🤍,8 months ago,@Safia4n,UCTE-ORnSnsqFozS0skOC_PA,1,,https://yt3.ggpht.com/MfQpt32pcLfWh4w_EfT9tzMJ7p8NpBDZu89t6sTIVOaT7uShpiXmLVXEYZTXbpdobp0B159BgA=s88-c-k-c0x00ffffff-no-rj,False,1751099154.463036,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAK1keQbRkeT,MashaAllah,7 months ago,@saadrashid1165,UCwEi_vNFqA9ErHPQViy5ZLg,1,,https://yt3.ggpht.com/K_SYrObvad_-XZr-yK4zJW7R6Xv6tJn1xEbFHbuKuO9hC4HwohLrr8OCjsMNVXjZbtBCfDQpdw=s88-c-k-c0x00ffffff-no-rj,False,1753691154.697073,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAKsVFbMRloY,Alhamdulilla,7 months ago,@zakaria5ka5ri3a,UCTGP0fscGJchFagLDJLhWsQ,1,,https://yt3.ggpht.com/Zb93Sz3CLiatcy8YalXlK3NMCbTVzANlxyCvNsi2kjXiYoYDRqcfXw_KQUl-D_yrSIiV1UD09aY=s88-c-k-c0x00ffffff-no-rj,False,1753691154.699511,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAO1Tbw1BOu7,@aimie2353 may Allah accept your shahada. mashaAllah.,4 months ago,@ReligiousStoryTV,UCButGmXFqWNU-UxK7umP6yQ,1,,https://yt3.ggpht.com/AWVwlJGl0f8Xidzzh--72pl9N0L6OchctDVVITsUYbi3p6bkxH1LzKxikqCoGU12VHavK6hP0A=s88-c-k-c0x00ffffff-no-rj,False,1761639954.701743,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAOTS38YwHFw,Mashaullah ❤,4 months ago,@jananhamidi9946,UC0WA3qzhHl0EDb9qd7jRZEg,1,,https://yt3.ggpht.com/ytc/AIdro_m3yH3CkDYbBlrEro0QnKb_ItobeFHLwKuQcGuP0f6Bn7OoKZ8W5OF5gGcuK2Gkd9LxEg=s88-c-k-c0x00ffffff-no-rj,False,1761639954.703944,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAT3S6vHf8YU,Allah Akbar,2 weeks ago,@RayaneAbderemane,UCLe2mNZMuLL9-CtrBLaDkMg,1,,https://yt3.ggpht.com/wmYHsiP44iB769dyR4Lv0ka_6Vq_3QHvVss950h2pFlRBPEJwdZNdhhT22hoLiIn023g9e77=s88-c-k-c0x00ffffff-no-rj,False,1771057554.705608,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUATOFcAHPtCM,sad to be you. W homosexuality.,9 days ago,@francescocerasuolo4064,UCQddlHzwA-EsW6stddyO2ow,1,,https://yt3.ggpht.com/ytc/AIdro_k3QHGJ6DQlHc2SBVceWXDydilcoVTnkTr52obe__U=s88-c-k-c0x00ffffff-no-rj,False,1771489554.707165,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUA8bvL9DnbKr,"وَأَنَّا لَمَّا سَمِعْنَا ٱلْهُدَىٰٓ ءَامَنَّا بِهِۦ ۖ فَمَن يُؤْمِنۢ بِرَبِّهِۦ فَلَا يَخَافُ بَخْسًۭا وَلَا رَهَقًۭا⭘ 

Al quran-   72 : 13",1 year ago,@thahir0745,UCGSFJTwnGTgMn6fMmsE-kQQ,18,,https://yt3.ggpht.com/ytc/AIdro_nWMYZ_1sm6gOlMOHPMXGMEKw3pFY3qf-q4lzbdqftsNWc=s88-c-k-c0x00ffffff-no-rj,False,1740731154.708765,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAPITOudvI5_,​ @thahir0745 😂😂😂 lies are everywhere,3 months ago,@RP-cc4hx,UC1iqxY7IqqHi2loO90ZuNhw,0,,https://yt3.ggpht.com/LQbL6AzZ6CI9VIEVFAP-SoozPVAtVKv-AsdINLXkHYwjdjWG0vX14shihiHP3JKGEtF6Mjj_FmI=s88-c-k-c0x00ffffff-no-rj,False,1764318354.710992,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAAQgtAqkdaF,مبروك يا اخي,1 year ago,@farahatallah12,UCxc1Ntk7_nQxTIsrQibBbzg,0,,https://yt3.ggpht.com/ytc/AIdro_kEkXrNE66HUdAxhWmCP5IoAvtfZMWMphXmkaZdm8ilo2-kTUmk5YG4rvxljlpOPrf8198=s88-c-k-c0x00ffffff-no-rj,False,1740731154.712561,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUABQkYYs8irC, @aimie2353  Oh My ALLAHAHAHA !! 😂🤣,1 year ago,@lionheart4552,UC31Ud_Be4w4J9itSMCUZegw,0,,https://yt3.ggpht.com/ytc/AIdro_lkPOsrvDQqRW1IdrsTSbatuRl6bfHbZoz57pi64zAnP98=s88-c-k-c0x00ffffff-no-rj,False,1740731154.714139,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUABrqswTv3bI,Mashallah ❤❤❤,1 year ago,@spakunchi,UCN6k7NW7L2UKkv2RR6cYU3A,0,,https://yt3.ggpht.com/Xma_fyXYhtjHMdEexFlcfZhs8eyO0Nj02Ar50IYhdhC4hFzXlJNhGec8cd8sugm1WNXEXrcVtA=s88-c-k-c0x00ffffff-no-rj,False,1740731154.715702,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAByu9Xel5l1,MashAllah,1 year ago,@fahmed5905,UC3_oisto_YDNobDVvuLTmWg,0,,https://yt3.ggpht.com/aNNBtWwniCNNT71v8XZ2fv8MMHY7XWWICMZqV5K46faVcsdpeSxNbww4aTcZwhylPxWXpqnH=s88-c-k-c0x00ffffff-no-rj,False,1740731154.933132,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUABzknpN6led,@fahmed5905  ALLAHAHAHA !! 🤪,1 year ago,@lionheart4552,UC31Ud_Be4w4J9itSMCUZegw,0,,https://yt3.ggpht.com/ytc/AIdro_lkPOsrvDQqRW1IdrsTSbatuRl6bfHbZoz57pi64zAnP98=s88-c-k-c0x00ffffff-no-rj,False,1740731154.934909,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUACAqTNDyd43,May Allah make it easy for you; Mashallah💛,1 year ago,@servantofAllah108,UC_yh3JzMdTyu3Iv0Lg1V1hA,0,,https://yt3.ggpht.com/ytc/AIdro_lqULl_zl4kd2Kqu-NGfQAeRgktPwzB-Z0A1Snc5T96-MRs7PMnyyGHCmsAyOOuHNpt5Q=s88-c-k-c0x00ffffff-no-rj,False,1740731154.93655,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUACAw6YDA84a, @servantofAllah108  Allah Is too busy helping the Palestinians...Oh wait !,1 year ago,@lionheart4552,UC31Ud_Be4w4J9itSMCUZegw,0,,https://yt3.ggpht.com/ytc/AIdro_lkPOsrvDQqRW1IdrsTSbatuRl6bfHbZoz57pi64zAnP98=s88-c-k-c0x00ffffff-no-rj,False,1740731154.938118,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUACH5tBxPeg2,ما شاء الله !,1 year ago,@rainreiy,UCdZ4U6727JVXtD97PgaOiww,0,,https://yt3.ggpht.com/y-ulrxtHMvRvFiM80vggdMNg-T_-KO1-VH7wnMEMYjxlLzzfDTjxbyXU9xpxCTJMzHGDxdG42A=s88-c-k-c0x00ffffff-no-rj,False,1740731154.939688,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUACIeTKjl9w0,Peace pure and beautiful ❤ islam ☪️,1 year ago,@MustafeZaacid,UCq9KbkBWe1HxNFBbpc7YeCg,0,,https://yt3.ggpht.com/VS_JuhCpkl1hbGSTSXRfks2qocaB_nZv0wpQd_HCOB_JlL7-TIsZLlJK4cSY2VVN3f__QjhM=s88-c-k-c0x00ffffff-no-rj,False,1740731154.941238,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUACMvIWJzDuu,Mashaallah,1 year ago,@THEKING-k1u8y,UCgxe25DbKH0cTEJvL6xlaXg,0,,https://yt3.ggpht.com/ytc/AIdro_m8X9mT-HZG5lKIiCAJykIcmXqiL55IlVyGqWptac3ezJgf6r2Can8euNwXp4DTBFAbEw=s88-c-k-c0x00ffffff-no-rj,False,1740731154.942818,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUACS4JPwHsh9,بارك الله فيك أخي الكريم,1 year ago,@OumarNena,UCjjstlF3t_I7flMqBSRmLFg,0,,https://yt3.ggpht.com/XHJV2H6GXolFBSvQYwQRoxyVr2ViDk3MRy_fbNBRs8zj8DcnNgdSNp1vB7C2gVgQVs-Ef31XIw=s88-c-k-c0x00ffffff-no-rj,False,1740731154.944358,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUAC_mBLnT2K_,Masaallah ❤,1 year ago,@saddy-jod,UCqMsVr895-EdFvGZNmIeXyw,0,,https://yt3.ggpht.com/FEyJTInV55L9iTyvuOOT_Vcr7DhuTYu8HtN9tXgubhPAJTxFuNZP0lJQED2MZwKx6WfvcB60iw=s88-c-k-c0x00ffffff-no-rj,False,1740731154.945959,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUACbuZwRQWDN,Manshallah,1 year ago,@mohamedhaatir7613,UCQDJ0I8AwpHgBcACAm85DYQ,0,,https://yt3.ggpht.com/L8pmQHsDZhbgmILE4jgEmh5WQa1Az_uBmdJbzYI_nVnTKHQymM-kSOSAucK6BvnAynqnjRZN=s88-c-k-c0x00ffffff-no-rj,False,1740731154.9476,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUACfDAVUpxCd,😍😍😍,1 year ago,@lamaabdeldayen6915,UCnoaaL6ZDRbVS8i1tV96vgw,0,,https://yt3.ggpht.com/ytc/AIdro_mrbWLb4skKkFQzxSPXUXIYcVftsq4WxiTzi9XgqhWNJGY=s88-c-k-c0x00ffffff-no-rj,False,1740731154.94917,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUACiqssum5cL,Welcome to Islam. So so happy for you ❤❤❤,1 year ago,@muslimboyyy-v4d,UCDLMk4MlR5_gRSLt4mvC8oQ,0,,https://yt3.ggpht.com/ytc/AIdro_kV2aQ1eTw0iPYtAAoSLX4W6UXrYEZiyJXuY2gRF3KYCQ9sHb2gmgz0I9YlPB37Sp9E2w=s88-c-k-c0x00ffffff-no-rj,False,1740731154.950729,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUACsc8NPPbzO,Alhamdulillah,1 year ago,@farida.easmin1198,UC7_3GRtVBxkWTdwRQ9xXMdg,0,,https://yt3.ggpht.com/ytc/AIdro_lB5Ajo5pp8UiE7r-ggwxa1U4maJpy2TqgrSfDQ95Q=s88-c-k-c0x00ffffff-no-rj,False,1740731155.166323,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUADJQlabOQ8F,mashaAllah,1 year ago,@CoolLight2,UCeAOyAuSM6piOuyeZcV40lQ,0,,https://yt3.ggpht.com/XSjmxVwf-oD_0DcQOiMEuS8-vajcM7-BXqfBCz7SrRZlfKbE8ixe-YGmwWecFe2bEx9b-P02TSA=s88-c-k-c0x00ffffff-no-rj,False,1740731155.16811,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUADJwUEGdrpV,Alhamduliah,1 year ago,@aishasweetz2015,UCxW7Ga6YyEGgCfSaHPQ320g,0,,https://yt3.ggpht.com/qPOooV6bcUr5rKWviDrMDIxcqSeB7tA3cg2A2-0L7RMdDszN-qDlarJcNoezWRpjIsdDTaQpWQ=s88-c-k-c0x00ffffff-no-rj,False,1740731155.169727,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUADLm1X8kfFc,alhamdulillah brother,1 year ago,@sadafrashid-n4q,UCZEPhU6dP1mDJJgw0M9-eaQ,0,,https://yt3.ggpht.com/ytc/AIdro_momCzWinqemrHVRkrALpkqOgWMuuCZmQETvZkxuCGOrH4d_knhnFbGxobnamVu-3gWDA=s88-c-k-c0x00ffffff-no-rj,False,1740731155.171556,https://www.youtube.com/watch?v=INIG636SnU4
UgzmUQb0el9h1RSFkn54AaABAg.A8G941L52iUADRDe59kDiP,mashaAllah,1 year ago,@Moha-j5w,UCuTsDW3zagutb2qRQpTIP8A,0,,https://yt3.ggpht.com/ytc/AIdro_k18TQOefWzLa5SvdJmEE0dDZLfk4am4CaTqv-UUpCP4ll3lucs6Ttsxlbnh6UOy4Y8dw=s88-c-k-c0x00ffffff-no-rj,False,1740731155.173153,https://www.youtube.com/watch?v=INIG636SnU4
